FungusID,Species,PaperID,Temperature,Time,Radius
DISC_18_2,DISC,452,18,48,7
DISC_18_2,DISC,452,18,96,11
DISC_18_2,DISC,452,18,144,15
DISC_18_2,DISC,452,18,216,18
DISC_18_2,DISC,452,18,264,19.5
DISC_18_2,DISC,452,18,312,21
DF42_18_1,DF42,453,18,48,8
DF42_18_1,DF42,453,18,96,11
DF42_18_1,DF42,453,18,144,13
DF42_18_1,DF42,453,18,216,16
DF42_18_1,DF42,453,18,264,18.5
DF42_18_1,DF42,453,18,312,20.5
DF42_18_2,DF42,454,18,48,8
DF42_18_2,DF42,454,18,96,10
DF42_18_2,DF42,454,18,144,13
DF42_18_2,DF42,454,18,216,16
DF42_18_2,DF42,454,18,264,17.5
DF42_18_2,DF42,454,18,312,19
C13_18_1,C13,455,18,48,7
C13_18_1,C13,455,18,96,13
C13_18_1,C13,455,18,144,21
C13_18_1,C13,455,18,216,33.5
C13_18_1,C13,455,18,264,40
C13_18_1,C13,455,18,312,40
C13_18_2,C13,456,18,48,7
C13_18_2,C13,456,18,96,13.5
C13_18_2,C13,456,18,144,21
C13_18_2,C13,456,18,216,32
C13_18_2,C13,456,18,264,40
C13_18_2,C13,456,18,312,44
DF58_18_1,DF58,457,18,48,4
DF58_18_1,DF58,457,18,96,7.5
DF58_18_1,DF58,457,18,144,9
DF58_18_1,DF58,457,18,216,12.5
DF58_18_1,DF58,457,18,264,15
DF58_18_1,DF58,457,18,312,16
DF13_18_1,DF13,458,18,48,11
DF13_18_1,DF13,458,18,96,17.5
DF13_18_1,DF13,458,18,144,23
DF13_18_1,DF13,458,18,216,29.5
DF13_18_1,DF13,458,18,264,34
DF13_18_1,DF13,458,18,312,36
DF13_18_2,DF13,459,18,48,10.5
DF13_18_2,DF13,459,18,96,18
DF13_18_2,DF13,459,18,144,25
DF13_18_2,DF13,459,18,216,36
DF13_18_2,DF13,459,18,264,42
DF13_18_2,DF13,459,18,312,45
C23_18_1,C23,460,18,48,11.5
C23_18_1,C23,460,18,96,20
C23_18_1,C23,460,18,144,27
C23_18_1,C23,460,18,216,39
C23_18_1,C23,460,18,264,45
C23_18_1,C23,460,18,312,46
C23_18_2,C23,461,18,48,12
C23_18_2,C23,461,18,96,20
C23_18_2,C23,461,18,144,27.5
C23_18_2,C23,461,18,216,38.5
C23_18_2,C23,461,18,264,46
C23_18_2,C23,461,18,312,52
DF10_18_1,DF10,462,18,48,10
DF10_18_1,DF10,462,18,96,13.5
DF10_18_1,DF10,462,18,144,15
DF10_18_1,DF10,462,18,216,17
DF10_18_1,DF10,462,18,264,19.5
DF10_18_1,DF10,462,18,312,21
DF10_18_2,DF10,463,18,48,9
DF10_18_2,DF10,463,18,96,10
DF10_18_2,DF10,463,18,144,11.5
DF10_18_2,DF10,463,18,216,13.5
DF10_18_2,DF10,463,18,264,15
DF10_18_2,DF10,463,18,312,16.5
C35_18_1,C35,464,18,48,11
C35_18_1,C35,464,18,96,15
C35_18_1,C35,464,18,144,18
C35_18_1,C35,464,18,216,20.5
C35_18_1,C35,464,18,264,21.5
C35_18_1,C35,464,18,312,23
C35_18_2,C35,465,18,48,11
C35_18_2,C35,465,18,96,16
C35_18_2,C35,465,18,144,19
C35_18_2,C35,465,18,216,22
C35_18_2,C35,465,18,264,23.5
C35_18_2,C35,465,18,312,25
DF16_18_1,DF16,466,18,48,5
DF16_18_1,DF16,466,18,96,6
DF16_18_1,DF16,466,18,144,8
DF16_18_1,DF16,466,18,216,12
DF16_18_1,DF16,466,18,264,15
DF16_18_1,DF16,466,18,312,18.5
DF16_18_2,DF16,467,18,48,6
DF16_18_2,DF16,467,18,96,7
DF16_18_2,DF16,467,18,144,9
DF16_18_2,DF16,467,18,216,11.5
DF16_18_2,DF16,467,18,264,13.5
DF16_18_2,DF16,467,18,312,15
DF09_18_1,DF09,468,18,48,11
DF09_18_1,DF09,468,18,96,17.5
DF09_18_1,DF09,468,18,144,23
DF09_18_1,DF09,468,18,216,30
DF09_18_1,DF09,468,18,264,34.5
DF09_18_1,DF09,468,18,312,38
DF09_18_2,DF09,469,18,48,10
DF09_18_2,DF09,469,18,96,16.5
DF09_18_2,DF09,469,18,144,22
DF09_18_2,DF09,469,18,216,29
DF09_18_2,DF09,469,18,264,32.5
DF09_18_2,DF09,469,18,312,35.5
DF19_18_1,DF19,470,18,48,9
DF19_18_1,DF19,470,18,96,15
DF19_18_1,DF19,470,18,144,19.5
DF19_18_1,DF19,470,18,216,26
DF19_18_1,DF19,470,18,264,27.5
DF19_18_1,DF19,470,18,312,31
DF19_18_2,DF19,471,18,48,11
DF19_18_2,DF19,471,18,96,17
DF19_18_2,DF19,471,18,144,21
DF19_18_2,DF19,471,18,216,27
DF19_18_2,DF19,471,18,264,31
DF19_18_2,DF19,471,18,312,35
FOX_18_1,FOX,472,18,48,10
FOX_18_1,FOX,472,18,96,18.5
FOX_18_1,FOX,472,18,144,26
FOX_18_1,FOX,472,18,216,35
FOX_18_1,FOX,472,18,264,40
FOX_18_1,FOX,472,18,312,43
FOX_18_2,FOX,473,18,48,10
FOX_18_2,FOX,473,18,96,17.5
FOX_18_2,FOX,473,18,144,24.5
FOX_18_2,FOX,473,18,216,32
FOX_18_2,FOX,473,18,264,35.5
FOX_18_2,FOX,473,18,312,38.5
DF37_18_1,DF37,474,18,48,5
DF37_18_1,DF37,474,18,96,5.5
DF37_18_1,DF37,474,18,144,6.5
DF37_18_1,DF37,474,18,216,8
DF37_18_1,DF37,474,18,264,8.5
DF37_18_1,DF37,474,18,312,9.5
DF37_18_2,DF37,475,18,48,5
DF37_18_2,DF37,475,18,96,6
DF37_18_2,DF37,475,18,144,7
DF37_18_2,DF37,475,18,216,9
DF37_18_2,DF37,475,18,264,10
DF37_18_2,DF37,475,18,312,11
C29_18_1,C29,476,18,48,6
C29_18_1,C29,476,18,96,9.5
C29_18_1,C29,476,18,144,14
C29_18_1,C29,476,18,216,18
C29_18_1,C29,476,18,264,21
C29_18_1,C29,476,18,312,24
C29_18_2,C29,477,18,48,5.5
C29_18_2,C29,477,18,96,9
C29_18_2,C29,477,18,144,12
C29_18_2,C29,477,18,216,16.5
C29_18_2,C29,477,18,264,19
C29_18_2,C29,477,18,312,21.5
DF04_18_1,DF04,478,18,48,9
DF04_18_1,DF04,478,18,96,14
DF04_18_1,DF04,478,18,144,18
DF04_18_1,DF04,478,18,216,22
DF04_18_1,DF04,478,18,264,24.5
DF04_18_1,DF04,478,18,312,26.5
DF04_18_2,DF04,479,18,48,10
DF04_18_2,DF04,479,18,96,15
DF04_18_2,DF04,479,18,144,19.5
DF04_18_2,DF04,479,18,216,24
DF04_18_2,DF04,479,18,264,27
DF04_18_2,DF04,479,18,312,29.5
J_18_1,J,480,18,48,7
J_18_1,J,480,18,96,8.5
J_18_1,J,480,18,144,12
J_18_1,J,480,18,216,15
J_18_1,J,480,18,264,16
J_18_1,J,480,18,312,17.5
J_18_2,J,481,18,48,6
J_18_2,J,481,18,96,8
J_18_2,J,481,18,144,11
J_18_2,J,481,18,216,14
J_18_2,J,481,18,264,15
J_18_2,J,481,18,312,16
DF25_18_1,DF25,482,18,48,18.5
DF25_18_1,DF25,482,18,96,28
DF25_18_1,DF25,482,18,144,33.5
DF25_18_1,DF25,482,18,216,38.5
DF25_18_1,DF25,482,18,264,41.5
DF25_18_1,DF25,482,18,312,43
DF25_18_2,DF25,483,18,48,17
DF25_18_2,DF25,483,18,96,26.5
DF25_18_2,DF25,483,18,144,31.5
DF25_18_2,DF25,483,18,216,36
DF25_18_2,DF25,483,18,264,40.5
DF25_18_2,DF25,483,18,312,43
DF35_18_1,DF35,484,18,48,4
DF35_18_1,DF35,484,18,96,5
DF35_18_1,DF35,484,18,144,6
DF35_18_1,DF35,484,18,216,7.5
DF35_18_1,DF35,484,18,264,9
DF35_18_1,DF35,484,18,312,10
DF35_18_2,DF35,485,18,48,5
DF35_18_2,DF35,485,18,96,5.5
DF35_18_2,DF35,485,18,144,6
DF35_18_2,DF35,485,18,216,7
DF35_18_2,DF35,485,18,264,8.5
DF35_18_2,DF35,485,18,312,9.5
C34_18_1,C34,486,18,48,12
C34_18_1,C34,486,18,96,15
C34_18_1,C34,486,18,144,21.5
C34_18_1,C34,486,18,216,35
C34_18_1,C34,486,18,264,39
C34_18_1,C34,486,18,312,40.5
C34_18_2,C34,487,18,48,12
C34_18_2,C34,487,18,96,17.5
C34_18_2,C34,487,18,144,24.5
C34_18_2,C34,487,18,216,31
C34_18_2,C34,487,18,264,33
C34_18_2,C34,487,18,312,34
DF24_18_1,DF24,488,18,48,5.5
DF24_18_1,DF24,488,18,96,10
DF24_18_1,DF24,488,18,144,14
DF24_18_1,DF24,488,18,216,19.5
DF24_18_1,DF24,488,18,264,22.5
DF24_18_1,DF24,488,18,312,26
DF24_18_2,DF24,489,18,48,5.5
DF24_18_2,DF24,489,18,96,10
DF24_18_2,DF24,489,18,144,14
DF24_18_2,DF24,489,18,216,20.5
DF24_18_2,DF24,489,18,264,23.5
DF24_18_2,DF24,489,18,312,27.5
A_18_1,A,490,18,48,3.5
A_18_1,A,490,18,96,6.5
A_18_1,A,490,18,144,8.5
A_18_1,A,490,18,216,11.5
A_18_1,A,490,18,264,13.5
A_18_1,A,490,18,312,16
A_18_2,A,491,18,48,6
A_18_2,A,491,18,96,9
A_18_2,A,491,18,144,11
A_18_2,A,491,18,216,15
A_18_2,A,491,18,264,17
A_18_2,A,491,18,312,19
DF36_18_1,DF36,492,18,48,3.5
DF36_18_1,DF36,492,18,96,5
DF36_18_1,DF36,492,18,144,6
DF36_18_1,DF36,492,18,216,7.5
DF36_18_1,DF36,492,18,264,8.5
DF36_18_1,DF36,492,18,312,10
DF32_18_1,DF32,493,18,48,7
DF32_18_1,DF32,493,18,96,13.5
DF32_18_1,DF32,493,18,144,18
DF32_18_1,DF32,493,18,216,24
DF32_18_1,DF32,493,18,264,27.5
DF32_18_1,DF32,493,18,312,31
DF32_18_2,DF32,494,18,48,8
DF32_18_2,DF32,494,18,96,13
DF32_18_2,DF32,494,18,144,19
DF32_18_2,DF32,494,18,216,27
DF32_18_2,DF32,494,18,264,32
DF32_18_2,DF32,494,18,312,36.5
DF36_18_2,DF36,495,18,48,3.5
DF36_18_2,DF36,495,18,96,5
DF36_18_2,DF36,495,18,144,6
DF36_18_2,DF36,495,18,216,8
DF36_18_2,DF36,495,18,264,9
DF36_18_2,DF36,495,18,312,10
DF58_18_2,DF58,NA,18,48,4
DF58_18_2,DF58,NA,18,96,7
DF58_18_2,DF58,NA,18,144,8.5
DF58_18_2,DF58,NA,18,216,11.5
DF58_18_2,DF58,NA,18,264,NA
DF58_18_2,DF58,NA,18,312,NA
